student_id,gender,grade_level,gpa_band,admission_subject_group,high_school_subject_orientation,location_type,family_income_level,willing_to_relocate,preferred_study_budget,career_priority,role_model_field,math_skill,language_skill,analytical_skill,creativity,problem_solving,technology_interest,business_interest,finance_interest,social_interest,design_interest,communication_skill,leadership,teamwork_preference,adaptability,stress_tolerance,practical_learning_preference,mentor_need,roadmap_need,guidance_need,learning_motivation,labor_market_awareness,growth_mindset,student_cluster,recommended_major,recommended_courses,recommended_mentor_type,recommended_career_path,data_type,assessment_source,generation_method,generated_version
S0452,Male,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Rural,Low,Yes,Medium,Social Impact,Business,5,4,3,2,5,5,3,3,3,3,4,2,4,2,1,5,4,4,2,3,4,4,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0453,Female,Grade 12,9.0-10.0,"A01 - Math, Physics, English",STEM-oriented,Suburban,Medium,Yes,Medium,Salary,Finance,2,3,3,4,5,4,5,4,4,4,4,4,2,3,3,4,3,3,2,3,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0454,Male,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Language-oriented,Suburban,High,Yes,Medium,Passion,Undecided,4,4,4,3,3,3,3,5,3,3,3,3,2,3,3,2,2,3,3,2,4,3,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0455,Female,Grade 12,8.0-8.9,Undecided,Business-Finance-oriented,Urban,Low,No,Medium,Growth,Finance,3,4,5,2,4,3,5,4,3,3,3,5,3,4,4,3,2,4,2,4,3,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0456,Male,Grade 12,5.0-6.4,"A00 - Math, Physics, Chemistry",STEM-oriented,Urban,Medium,Yes,High,Passion,Undecided,5,3,5,2,3,5,4,2,2,1,2,3,4,4,2,4,3,5,3,1,2,3,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0457,Male,Grade 11,8.0-8.9,"A00 - Math, Physics, Chemistry",STEM-Business-oriented,Urban,Medium,Undecided,Medium,Stability,Technology,3,3,4,3,5,3,5,3,3,3,4,5,3,2,1,5,3,4,2,3,4,5,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0458,Female,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Low,Yes,Medium,Stability,Media & Communication,2,3,4,3,4,4,3,2,3,2,2,4,2,3,4,4,2,4,4,2,3,3,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0459,Female,Grade 12,8.0-8.9,Undecided,Arts-Media-oriented,Suburban,Medium,Undecided,Medium,Salary,Media & Communication,3,3,2,4,2,3,4,2,3,5,4,2,3,3,3,2,3,4,3,2,3,5,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0460,Female,Grade 12,8.0-8.9,"A01 - Math, Physics, English",STEM-oriented,Suburban,Medium,Undecided,Medium,Social Impact,Technology,4,3,4,3,4,3,5,5,4,2,4,5,3,3,4,2,2,4,5,2,4,5,Business-Strategic,Human Resource Management / Quản trị nhân lực,Communication; Organizational Behavior; Psychology Basics; Human Resource Management,HR / People Management Mentor,Business Foundation → HR Skills → HR / Talent Development Pathway,synthetic,assessment_driven,domain_informed_rules,v1.4
S0461,Male,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Medium,Undecided,Medium,Stability,Technology,4,3,5,3,5,5,3,3,3,3,3,3,4,4,4,4,2,3,3,4,3,3,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0462,Male,Grade 12,8.0-8.9,"A01 - Math, Physics, English",Natural-science / Healthcare-oriented,Rural,Low,Yes,Low,Passion,Healthcare,4,4,2,4,5,5,3,1,3,4,4,3,3,3,3,5,2,3,2,2,3,5,Tech-Analytical,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0463,Female,Grade 12,8.0-8.9,"C00 - Literature, History, Geography",Social-science-oriented,Urban,High,No,Medium,Passion,Business,3,2,4,4,3,3,3,4,3,2,3,3,3,3,3,3,4,4,3,4,3,3,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0464,Male,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-Media-oriented,Suburban,Medium,No,Medium,Passion,Design,3,3,4,5,3,4,3,3,3,4,4,3,3,4,2,4,3,3,3,3,4,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Assistant → UX/UI Designer → Product Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0465,Female,Grade 12,8.0-8.9,"C00 - Literature, History, Geography",Law-oriented,Suburban,Medium,Yes,Medium,Social Impact,Media & Communication,3,5,3,3,3,3,3,3,4,2,3,3,4,3,3,1,5,5,4,4,2,4,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0466,Female,Grade 11,8.0-8.9,"A01 - Math, Physics, English",Business-Finance-oriented,Urban,Low,Yes,Low,Growth,Finance,2,3,3,3,4,3,5,4,3,3,5,4,4,4,4,4,5,4,3,4,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0467,Female,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Language-oriented,Urban,Low,Yes,Medium,Salary,Technology,3,3,5,3,5,4,3,4,3,3,3,2,4,3,3,4,1,3,2,3,2,5,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0468,Male,Grade 12,9.0-10.0,"A00 - Math, Physics, Chemistry",STEM-oriented,Urban,Low,No,Medium,Passion,Education,5,4,4,3,3,4,3,3,5,3,1,3,3,3,1,4,2,3,3,2,3,3,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0469,Male,Grade 11,6.5-7.9,"D01 - Math, Literature, English",Language-Business-oriented,Suburban,High,Undecided,Medium,Salary,Media & Communication,5,2,4,3,3,3,4,5,4,3,3,5,4,2,2,3,3,2,3,4,4,2,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0470,Female,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-oriented,Suburban,Low,Yes,High,Stability,Media & Communication,4,3,4,2,3,4,3,1,3,3,4,3,3,4,3,2,5,5,4,4,2,3,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0471,Male,Grade 12,6.5-7.9,Undecided,Business-Finance-oriented,Suburban,Low,Yes,Medium,Stability,Business,3,3,5,3,5,3,5,4,3,3,3,5,3,3,5,2,3,4,3,3,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0472,Female,Grade 12,9.0-10.0,"A01 - Math, Physics, English",STEM-Business-oriented,Rural,Medium,No,Medium,Stability,Technology,2,4,4,3,3,3,3,3,5,3,5,3,4,3,3,2,5,5,3,3,3,5,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0473,Male,Grade 12,5.0-6.4,"A01 - Math, Physics, English",STEM-Business-oriented,Urban,High,No,Medium,Stability,Healthcare,3,4,3,2,3,3,4,3,2,4,5,5,3,3,3,2,3,3,2,4,5,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0474,Male,Grade 11,9.0-10.0,Undecided,Business-Finance-oriented,Suburban,Medium,No,Medium,Growth,Media & Communication,5,3,3,3,3,3,4,5,2,2,2,3,2,2,4,3,2,3,4,3,5,5,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0475,Female,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Language-oriented,Rural,Medium,Yes,Medium,Growth,Media & Communication,4,3,5,3,3,5,2,2,3,3,2,3,4,2,4,3,5,3,3,2,3,4,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0476,Male,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Language-oriented,Urban,Medium,Yes,Medium,Passion,Education,3,3,2,5,3,4,3,3,4,3,3,4,2,2,3,3,3,3,1,3,3,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0477,Male,Grade 12,8.0-8.9,Undecided,Business-Finance-oriented,Urban,High,Yes,Low,Salary,Undecided,4,3,4,2,3,2,4,4,2,3,4,4,4,3,3,3,3,5,2,4,5,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0478,Female,Grade 11,8.0-8.9,"D01 - Math, Literature, English",Language-Business-oriented,Urban,Medium,Undecided,Medium,Passion,Media & Communication,4,2,3,2,4,2,5,3,3,3,4,3,5,3,1,2,2,4,3,3,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0479,Female,Grade 12,8.0-8.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Medium,No,Medium,Growth,Technology,4,3,5,3,5,5,4,3,3,4,2,2,2,3,1,4,3,4,2,3,4,5,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0480,Female,Grade 12,Below 5.0,"D01 - Math, Literature, English",Language-oriented,Urban,Low,Yes,Medium,Salary,Technology,3,3,3,3,3,4,2,3,3,3,4,4,3,4,3,4,5,5,4,3,2,3,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0481,Male,Grade 11,8.0-8.9,"B00 - Math, Chemistry, Biology",Natural-science / Healthcare-oriented,Rural,Medium,Yes,Low,Salary,Healthcare,2,3,2,3,3,3,3,4,3,2,3,4,3,3,1,3,4,4,3,3,4,4,Balanced Explorer,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0482,Female,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Law-oriented,Rural,Low,Yes,Medium,Stability,Law,2,4,3,4,4,4,3,4,3,4,5,4,3,4,3,2,2,2,3,4,4,4,Business-Strategic,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0483,Male,Grade 12,9.0-10.0,"C00 - Literature, History, Geography",Natural-science / Healthcare-oriented,Suburban,Low,No,High,Social Impact,Healthcare,4,2,3,3,4,2,2,2,3,4,3,3,4,4,4,4,3,5,5,4,1,3,Balanced Explorer,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0484,Male,Grade 11,9.0-10.0,"D01 - Math, Literature, English",Law-oriented,Suburban,High,Yes,Medium,Growth,Law,3,3,5,3,3,3,4,3,3,4,5,3,2,3,3,3,4,5,3,3,3,4,Business-Strategic,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0485,Male,Grade 11,8.0-8.9,"A01 - Math, Physics, English",STEM-oriented,Suburban,Medium,Yes,High,Passion,Technology,4,3,4,3,3,3,2,2,3,2,2,2,1,4,2,4,2,4,3,2,3,5,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0486,Male,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Medium,Yes,Low,Social Impact,Media & Communication,4,3,4,2,4,5,4,1,2,2,3,3,3,3,3,5,3,3,4,4,4,2,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0487,Female,Grade 11,8.0-8.9,"C00 - Literature, History, Geography",Social-science-oriented,Urban,Low,Yes,High,Salary,Business,5,4,5,4,4,4,5,5,3,2,3,3,3,2,3,2,4,4,4,4,4,2,Finance-Oriented,FinTech / Công nghệ tài chính,Accounting Basics; Financial Analysis; Excel; SQL; FinTech Basics,Finance-Tech Mentor,Finance Student → Credit/Data Intern → Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0488,Female,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Language-Media-oriented,Urban,Medium,Yes,Medium,Passion,Technology,4,3,5,3,5,4,2,2,3,4,2,3,3,3,5,4,3,3,2,3,2,4,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0489,Male,Grade 11,9.0-10.0,"A01 - Math, Physics, English",STEM-oriented,Rural,Medium,Yes,Medium,Stability,Business,4,3,4,3,4,5,3,4,2,3,2,3,2,3,2,4,3,3,4,3,3,4,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0490,Male,Grade 11,6.5-7.9,"C00 - Literature, History, Geography",Social-science-oriented,Urban,Medium,Yes,Medium,Passion,Finance,4,4,2,2,3,3,2,2,4,3,4,3,5,4,2,3,3,4,3,3,2,2,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0491,Female,Grade 12,9.0-10.0,Undecided,Business-Finance-oriented,Urban,High,Yes,Medium,Social Impact,Education,3,2,5,3,4,2,5,3,3,4,4,4,2,3,4,3,4,4,4,2,5,5,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0492,Male,Grade 12,5.0-6.4,"A01 - Math, Physics, English",STEM-oriented,Rural,High,Yes,Low,Growth,Education,3,2,4,2,4,5,4,4,2,2,4,3,3,3,2,4,3,4,2,2,2,4,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
